LeagueId;PlayerId;GameId;Goals;Assists;YellowCards;RedCards;PlayedMinutes;StartingXI;SubstitutedIn;OnTheBench
1;15023;18152;0;0;0;0;0;0;0;1
1;21046;18152;0;0;0;0;0;0;0;1
1;21049;18153;0;0;0;0;90;1;0;0
1;15027;18153;0;0;0;0;90;1;0;0
1;1;18153;1;0;1;0;78;1;0;0
1;16045;18153;0;1;0;0;89;1;0;0
1;16041;18153;0;0;0;0;90;1;0;0
1;21053;18153;0;0;0;0;90;1;0;0
1;16046;18153;0;0;0;0;62;1;0;0
1;21043;18153;0;0;1;0;90;1;0;0
1;21044;18153;0;0;0;0;90;1;0;0
1;21046;18153;0;0;0;0;90;1;0;0
1;24066;18153;1;0;0;0;90;1;0;0
1;16040;18153;0;0;0;0;0;0;0;1
1;21040;18153;0;0;0;0;0;0;0;1
1;16048;18153;0;0;0;0;0;0;0;1
1;14023;18153;0;0;0;0;28;0;1;1
1;21051;18153;0;0;0;0;12;0;1;1
1;1019;18153;0;0;0;0;1;0;1;1
1;15023;18153;0;0;0;0;0;0;0;1
1;21049;18154;0;0;0;0;90;1;0;0
1;15027;18154;1;0;0;0;90;1;0;0
1;16045;18154;1;0;0;0;90;1;0;0
1;16041;18154;0;0;0;0;90;1;0;0
1;21053;18154;0;0;0;0;90;1;0;0
1;14023;18154;0;0;0;0;83;1;0;0
1;21051;18154;0;0;1;0;68;1;0;0
1;21043;18154;0;0;1;0;90;1;0;0
1;21044;18154;0;1;0;0;90;1;0;0
1;21046;18154;0;0;0;0;90;1;0;0
1;24066;18154;0;0;0;0;68;1;0;0
1;16040;18154;0;0;0;0;0;0;0;1
1;21040;18154;1;0;0;0;22;0;1;1
1;16046;18154;0;0;0;0;7;0;1;1
1;16051;18154;0;0;0;0;0;0;0;1
1;1011;18154;0;0;0;0;22;0;1;1
1;1019;18154;0;0;0;0;0;0;0;1
1;15023;18154;0;0;0;0;0;0;0;1
1;21049;18155;0;0;0;0;90;1;0;0
1;15027;18155;0;0;0;0;90;1;0;0
1;1;18155;0;0;0;0;90;1;0;0
1;16045;18155;1;0;0;0;90;1;0;0
1;21040;18155;0;0;0;0;59;1;0;0
1;16041;18155;0;0;1;0;76;1;0;0
1;21053;18155;0;0;0;0;90;1;0;0
1;16046;18155;0;0;0;0;90;1;0;0
1;21043;18155;0;0;0;0;90;1;0;0
1;21044;18155;0;0;0;0;81;1;0;0
1;21046;18155;0;1;0;0;90;1;0;0
1;16040;18155;0;0;0;0;0;0;0;1
1;16051;18155;0;0;0;0;0;0;0;1
1;1011;18155;0;0;0;0;0;0;0;1
1;14023;18155;0;0;0;0;14;0;1;1
1;21051;18155;0;0;0;0;9;0;1;1
1;1019;18155;0;0;0;0;0;0;0;1
1;24066;18155;0;0;0;0;31;0;1;1
1;21049;18156;0;0;0;0;90;1;0;0
1;15027;18156;0;0;0;0;90;1;0;0
1;1;18156;0;0;0;0;90;1;0;0
1;21040;18156;1;0;0;0;90;1;0;0
1;16041;18156;0;0;0;0;76;1;0;0
1;21053;18156;0;0;1;0;90;1;0;0
1;16046;18156;0;0;0;0;13;1;0;0
1;21050;18156;0;0;0;0;90;1;0;0
1;21043;18156;0;0;0;0;44;1;0;0
1;21046;18156;0;0;0;0;90;1;0;0
1;24066;18156;0;0;0;0;90;1;0;0
1;16040;18156;0;0;0;0;0;0;0;1
1;1011;18156;0;0;0;0;0;0;0;1
1;14023;18156;0;0;1;0;77;0;1;1
1;21042;18156;0;0;0;0;0;0;0;1
1;21051;18156;0;0;0;0;46;0;1;1
1;1019;18156;0;0;0;0;14;0;1;1
1;21049;18157;0;0;0;0;90;1;0;0
1;15027;18157;0;0;0;0;90;1;0;0
1;1;18157;0;0;0;0;84;1;0;0
1;16045;18157;0;0;0;0;90;1;0;0
1;21040;18157;0;0;1;0;78;1;0;0
1;16041;18157;0;0;0;0;90;1;0;0
1;21050;18157;0;0;0;0;90;1;0;0
1;14023;18157;0;0;0;0;90;1;0;0
1;21042;18157;0;0;1;0;67;1;0;0
1;21043;18157;0;0;1;0;90;1;0;0
1;21046;18157;0;0;0;0;90;1;0;0
1;16040;18157;0;0;0;0;0;0;0;1
1;16050;18157;0;0;0;0;6;0;1;1
1;16046;18157;0;0;0;0;0;0;0;1
1;1011;18157;0;0;0;0;0;0;0;1
1;21047;18157;0;0;0;0;0;0;0;1
1;15023;18157;0;0;0;0;0;0;0;1
1;24066;18157;0;0;0;0;12;0;1;1
1;16040;18158;0;0;0;0;90;1;0;0
1;1;18158;0;0;1;0;79;1;0;0
1;16041;18158;0;0;0;0;90;1;0;0
1;16046;18158;0;0;0;0;90;1;0;0
1;1011;18158;0;0;1;0;90;1;0;0
1;21042;18158;1;0;0;0;90;1;0;0
1;16042;18158;0;0;0;0;79;1;0;0
1;21051;18158;0;0;0;0;90;1;0;0
1;21044;18158;0;0;0;0;90;1;0;0
1;15023;18158;0;0;0;0;90;1;0;0
1;24066;18158;0;0;0;0;66;1;0;0
1;21049;18158;0;0;0;0;0;0;0;1
1;15027;18158;0;0;0;0;0;0;0;1
1;16045;18158;0;0;1;0;11;0;1;1
1;21040;18158;0;0;0;0;24;0;1;1
1;21050;18158;0;0;0;0;0;0;0;1
1;14023;18158;0;0;0;0;11;0;1;1
1;21046;18158;0;0;0;0;0;0;0;1
1;21049;18159;0;0;1;1;85;1;0;0
1;16050;18159;0;0;0;0;90;1;0;0
1;15027;18159;0;0;0;0;90;1;0;0
1;1;18159;1;0;0;0;65;1;0;0
1;16045;18159;0;0;1;0;90;1;0;0
1;21050;18159;0;0;1;0;90;1;0;0
1;14023;18159;0;0;0;0;90;1;0;0
1;21042;18159;0;0;0;0;65;1;0;0
1;21043;18159;0;0;0;0;90;1;0;0
1;21046;18159;0;0;0;0;90;1;0;0
1;24066;18159;0;1;0;0;79;1;0;0
1;16040;18159;0;0;0;0;0;0;0;1
1;21040;18159;0;0;0;0;11;0;1;1
1;16041;18159;0;0;0;0;0;0;0;1
1;16046;18159;0;0;0;0;0;0;0;1
1;1011;18159;0;0;0;0;0;0;0;1
1;16042;18159;0;0;0;0;25;0;1;1
1;21044;18159;0;0;0;0;25;0;1;1
1;16050;18160;0;0;1;0;90;1;0;0
1;15027;18160;0;1;1;0;90;1;0;0
1;1;18160;0;0;0;0;90;1;0;0
1;16045;18160;0;1;0;0;86;1;0;0
1;21040;18160;1;0;0;0;90;1;0;0
1;21053;18160;0;0;0;0;90;1;0;0
1;16046;18160;0;0;0;0;90;1;0;0
1;21050;18160;0;0;0;0;45;1;0;0
1;21051;18160;0;0;0;0;78;1;0;0
1;21043;18160;0;0;0;0;90;1;0;0
1;21046;18160;0;0;0;0;90;1;0;0
1;16040;18160;0;0;0;0;0;0;0;1
1;16041;18160;0;0;0;0;0;0;0;1
1;1011;18160;1;0;0;0;45;0;1;1
1;14023;18160;0;0;0;0;0;0;0;1
1;21042;18160;0;0;0;0;4;0;1;1
1;21044;18160;0;0;0;0;12;0;1;1
1;24066;18160;0;0;0;0;0;0;0;1
1;21049;18161;0;0;0;0;90;1;0;0
1;1;18161;0;0;1;0;90;1;0;0
1;16045;18161;1;0;1;0;89;1;0;0
1;21040;18161;1;0;0;0;76;1;0;0
1;16041;18161;0;0;0;0;90;1;0;0
1;21053;18161;0;0;0;0;80;1;0;0
1;16046;18161;0;0;0;0;90;1;0;0
1;21042;18161;0;0;0;0;90;1;0;0
1;21051;18161;0;0;0;0;90;1;0;0
1;21043;18161;0;0;0;0;90;1;0;0
1;21046;18161;0;0;0;0;90;1;0;0
1;16040;18161;0;0;0;0;0;0;0;1
1;16049;18161;0;0;0;0;0;0;0;1
1;16051;18161;0;0;0;0;0;0;0;1
1;1011;18161;0;0;0;0;10;0;1;1
1;14023;18161;0;0;0;0;1;0;1;1
1;21044;18161;0;0;0;0;0;0;0;1
1;24066;18161;0;0;0;0;14;0;1;1
1;21049;18162;0;0;0;0;90;1;0;0
1;16050;18162;0;0;0;0;90;1;0;0
1;15027;18162;0;1;0;0;90;1;0;0
1;1;18162;0;2;1;0;90;1;0;0
1;16045;18162;0;0;0;0;80;1;0;0
1;21040;18162;2;0;0;0;65;1;0;0
1;21053;18162;0;0;0;0;58;1;0;0
1;16046;18162;0;0;0;0;90;1;0;0
1;21042;18162;2;0;0;0;90;1;0;0
1;21051;18162;0;0;0;0;90;1;0;0
1;21046;18162;0;0;0;0;90;1;0;0
1;16040;18162;0;0;0;0;0;0;0;1
1;16041;18162;0;0;0;0;0;0;0;1
1;1011;18162;0;0;0;0;32;0;1;1
1;14023;18162;0;0;0;0;0;0;0;1
1;21043;18162;0;0;0;0;0;0;0;1
1;21044;18162;0;0;0;0;10;0;1;1
1;24066;18162;0;0;0;0;25;0;1;1
1;16050;18163;0;0;0;0;90;1;0;0
1;15027;18163;0;0;0;0;90;1;0;0
1;1;18163;0;0;0;0;90;1;0;0
1;16045;18163;1;0;0;0;85;1;0;0
1;21040;18163;0;0;0;0;90;1;0;0
1;16046;18163;0;0;1;0;85;1;0;0
1;1011;18163;0;0;0;0;90;1;0;0
1;21042;18163;0;0;1;0;80;1;0;0
1;21043;18163;0;0;0;0;90;1;0;0
1;15023;18163;0;0;0;0;90;1;0;0
1;21046;18163;0;0;0;0;90;1;0;0
1;16040;18163;0;0;0;0;0;0;0;1
1;21049;18163;0;0;0;0;0;0;0;1
1;16041;18163;0;0;0;0;0;0;0;1
1;14023;18163;0;0;0;0;5;0;1;1
1;21051;18163;0;0;0;0;5;0;1;1
1;21044;18163;0;0;0;0;10;0;1;1
1;24066;18163;0;0;0;0;0;0;0;1
1;25066;0;0;0;0;0;0;0;0;0
2;25066;0;0;0;0;0;0;0;0;0
3;25066;0;0;0;0;0;0;0;0;0
4;25066;0;0;0;0;0;0;0;0;0
1005;25066;0;0;0;0;0;0;0;0;0
2004;25066;0;0;0;0;0;0;0;0;0
1;21049;18164;0;0;0;0;90;1;0;0
1;16050;18164;0;0;0;0;90;1;0;0
1;15027;18164;0;0;0;0;90;1;0;0
1;16045;18164;0;0;0;0;74;1;0;0
1;21040;18164;0;0;0;0;45;1;0;0
1;16046;18164;0;1;1;0;90;1;0;0
1;21042;18164;0;0;0;0;90;1;0;0
1;21051;18164;0;0;0;0;45;1;0;0
1;21043;18164;0;0;0;0;90;1;0;0
1;15023;18164;0;0;0;0;90;1;0;0
1;21046;18164;0;0;0;0;90;1;0;0
1;16041;18164;0;0;0;0;0;0;0;1
1;1011;18164;0;0;0;0;0;0;0;1
1;14023;18164;0;0;0;0;0;0;0;1
1;16042;18164;0;0;0;0;45;0;1;1
1;25066;18164;0;0;0;0;0;0;0;1
1;21044;18164;0;1;0;0;16;0;1;1
1;24066;18164;2;0;0;0;45;0;1;1
1;21049;18165;0;0;0;0;90;1;0;0
1;16050;18165;0;0;0;0;90;1;0;0
1;15027;18165;0;0;0;0;90;1;0;0
1;1;18165;0;0;1;0;69;1;0;0
1;16045;18165;1;0;0;0;90;1;0;0
1;21053;18165;0;0;0;0;90;1;0;0
1;16046;18165;0;0;1;0;90;1;0;0
1;21042;18165;0;0;0;0;90;1;0;0
1;21043;18165;0;1;1;0;90;1;0;0
1;21046;18165;0;0;0;0;27;1;0;0
1;24066;18165;0;0;0;0;74;1;0;0
1;21040;18165;0;0;0;0;16;0;1;1
1;16041;18165;0;0;0;0;0;0;0;1
1;16042;18165;0;0;0;0;0;0;0;1
1;21051;18165;0;0;0;0;21;0;1;1
1;25066;18165;0;0;0;0;63;0;1;1
1;21044;18165;0;0;0;0;0;0;0;1
1;15023;18165;0;0;0;0;0;0;0;1
2004;21049;18166;0;0;0;0;90;1;0;0
2004;16050;18166;0;0;0;0;90;1;0;0
2004;15027;18166;0;0;0;0;90;1;0;0
2004;16045;18166;0;0;0;0;90;1;0;0
2004;21040;18166;0;0;0;0;80;1;0;0
2004;15026;18166;0;0;0;0;90;1;0;0
2004;16046;18166;0;0;1;0;90;1;0;0
2004;1011;18166;0;0;0;0;65;1;0;0
2004;21042;18166;0;0;0;0;90;1;0;0
2004;21043;18166;0;0;0;0;45;1;0;0
2004;15023;18166;0;0;0;0;90;1;0;0
2004;16041;18166;0;0;0;0;0;0;0;1
2004;14023;18166;0;0;0;0;0;0;0;1
2004;16042;18166;0;0;0;0;45;0;1;1
2004;21051;18166;0;0;0;0;25;0;1;1
2004;25066;18166;0;0;0;0;0;0;0;1
2004;21044;18166;0;0;0;0;0;0;0;1
2004;24066;18166;0;0;0;0;10;0;1;1
2004;15026;18167;0;0;0;0;90;1;0;0
2004;21049;18167;0;0;0;0;90;1;0;0
2004;16050;18167;0;0;1;0;90;1;0;0
2004;15027;18167;0;0;1;0;90;1;0;0
2004;1;18167;0;0;1;0;90;1;0;0
2004;16045;18167;1;0;0;0;90;1;0;0
2004;21053;18167;0;0;0;0;45;1;0;0
2004;16046;18167;0;0;0;0;90;1;0;0
2004;16042;18167;0;0;0;0;45;1;0;0
2004;21044;18167;0;0;0;0;71;1;0;0
2004;24066;18167;0;0;0;0;90;1;0;0
2004;21040;18167;0;0;0;0;19;0;1;1
2004;16041;18167;0;0;0;0;0;0;0;1
2004;14023;18167;0;0;0;0;0;0;0;1
2004;21042;18167;0;0;0;0;45;0;1;1
2004;21051;18167;0;0;0;0;0;0;0;1
2004;25066;18167;0;0;0;0;0;0;0;1
2004;15023;18167;0;0;0;0;45;0;1;1
4;16040;19149;0;0;1;0;90;1;0;0
4;16044;19149;0;0;0;0;90;1;0;0
4;1;19149;0;0;1;0;90;1;0;0
4;16045;19149;1;0;0;0;90;1;0;0
4;16041;19149;0;0;0;0;90;1;0;0
4;16046;19149;0;0;1;0;90;1;0;0
4;16043;19149;0;0;1;0;57;1;0;0
4;1011;19149;0;0;0;0;90;1;0;0
4;14023;19149;0;0;0;0;90;1;0;0
4;16042;19149;0;0;0;0;76;1;0;0
4;15023;19149;0;0;1;0;63;1;0;0
4;16047;19149;0;0;0;0;0;0;0;1
4;15035;19149;0;0;0;0;0;0;0;1
1;1021;11053;0;0;0;0;90;1;0;0
1;1005;11053;0;0;0;0;90;1;0;0
1;1010;11053;0;0;0;0;90;1;0;0
1;2022;11053;0;1;0;0;90;1;0;0
1;10023;11053;2;0;0;0;90;1;0;0
1;1012;11053;0;0;0;0;57;1;0;0
1;17040;11053;0;0;0;0;79;1;0;0
1;18040;11053;0;0;0;0;62;1;0;0
1;2;11053;0;0;1;1;89;1;0;0
1;11024;11053;0;0;1;0;90;1;0;0
1;12023;11053;0;0;0;0;57;1;0;0
1;2021;11053;0;0;0;0;0;0;0;1
1;1;11053;0;0;0;0;33;0;1;1
1;1020;11053;0;0;0;0;0;0;0;1
1;14023;11053;0;0;0;0;11;0;1;1
1;1017;11053;0;0;0;0;33;0;1;1
1;11023;11053;0;1;0;0;28;0;1;1
1;15023;11053;0;0;0;0;0;0;0;1
4;16049;19149;0;0;0;0;14;0;1;1
4;16051;19149;1;0;0;0;33;0;1;1
4;16048;19149;0;0;0;0;0;0;0;1
4;1006;19149;0;0;0;0;0;0;0;1
4;1019;19149;0;0;0;0;27;0;1;1
4;16044;19150;0;0;0;0;90;1;0;0
4;16047;19150;0;0;0;0;90;1;0;0
4;16049;19150;0;0;0;0;90;1;0;0
4;1;19150;0;0;0;0;61;1;0;0
4;16045;19150;1;0;0;0;90;1;0;0
4;16051;19150;0;0;0;0;61;1;0;0
4;16041;19150;0;0;0;0;90;1;0;0
4;15026;19150;0;0;0;0;90;1;0;0
4;16046;19150;0;0;0;0;90;1;0;0
4;14023;19150;0;0;0;0;90;1;0;0
4;19049;19150;0;0;0;0;74;1;0;0
4;16040;19150;0;0;0;0;0;0;0;1
4;15035;19150;0;0;0;0;29;0;1;1
4;16048;19150;0;0;0;0;29;0;1;1
4;1011;19150;0;0;0;0;16;0;1;1
4;16042;19150;0;0;0;0;0;0;0;1
4;15030;19150;0;0;0;0;0;0;0;1
4;15023;19150;0;0;0;0;0;0;0;1
4;16040;19151;0;0;0;0;90;1;0;0
4;16044;19151;0;0;0;0;90;1;0;0
4;16050;19151;0;0;0;0;61;1;0;0
4;15035;19151;0;0;0;0;79;1;0;0
4;16049;19151;0;0;0;0;90;1;0;0
4;16045;19151;2;0;1;0;90;1;0;0
4;16051;19151;0;0;0;0;70;1;0;0
4;1011;19151;0;0;1;0;90;1;0;0
4;16042;19151;0;0;0;0;90;1;0;0
4;15030;19151;0;0;0;0;90;1;0;0
4;15023;19151;0;0;0;0;90;1;0;0
4;1;19151;0;0;0;0;11;0;1;1
4;16041;19151;0;0;0;0;0;0;0;1
4;15026;19151;0;0;0;0;0;0;0;1
4;16046;19151;0;0;0;0;20;0;1;1
4;16043;19151;0;0;0;0;0;0;0;1
4;16048;19151;0;0;0;0;0;0;0;1
4;14023;19151;0;0;0;0;29;0;1;1
4;16040;19152;0;0;0;0;90;1;0;0
4;16044;19152;0;0;0;0;90;1;0;0
4;16049;19152;0;0;1;0;90;1;0;0
4;16045;19152;0;0;0;0;90;1;0;0
4;16051;19152;0;0;0;0;81;1;0;0
4;16041;19152;1;0;0;0;90;1;0;0
4;16046;19152;0;0;0;0;57;1;0;0
4;1011;19152;0;0;0;0;90;1;0;0
4;14023;19152;0;0;0;0;90;1;0;0
4;16042;19152;0;0;1;0;70;1;0;0
4;15023;19152;0;0;1;0;90;1;0;0
4;16047;19152;0;0;0;0;0;0;0;1
4;16050;19152;0;0;0;0;0;0;0;1
4;15035;19152;1;0;1;0;33;0;1;1
4;1;19152;0;0;1;0;20;0;1;1
4;15026;19152;0;0;0;0;0;0;0;1
4;16043;19152;0;0;0;0;9;0;1;1
4;15030;19152;0;0;0;0;0;0;0;1
4;16040;19153;0;0;0;0;90;1;0;0
4;16044;19153;0;0;0;0;90;1;0;0
4;16047;19153;0;0;1;0;90;1;0;0
4;15035;19153;0;0;0;0;90;1;0;0
4;1;19153;0;0;0;0;90;1;0;0
4;16045;19153;0;0;0;0;90;1;0;0
4;16051;19153;0;0;0;0;58;1;0;0
4;16041;19153;0;0;1;0;73;1;0;0
4;1011;19153;0;0;1;0;90;1;0;0
4;14023;19153;0;0;0;0;86;1;0;0
4;16042;19153;0;0;0;0;90;1;0;0
4;16050;19153;0;0;0;0;4;0;1;1
4;16038;19153;0;0;0;0;0;0;0;1
4;15026;19153;0;0;0;0;0;0;0;1
4;16046;19153;0;0;0;0;0;0;0;1
4;16043;19153;0;0;0;0;32;0;1;1
4;15030;19153;0;0;0;0;17;0;1;1
4;15023;19153;0;0;0;0;0;0;0;1
4;16040;19154;0;0;0;0;90;1;0;0
4;16047;19154;0;0;0;0;90;1;0;0
4;16050;19154;0;0;0;0;90;1;0;0
4;15035;19154;0;0;1;0;83;1;0;0
4;1;19154;0;0;1;0;90;1;0;0
4;16051;19154;1;0;0;0;90;1;0;0
4;16041;19154;0;0;0;0;80;1;0;0
4;16043;19154;0;0;0;0;80;1;0;0
4;1011;19154;0;0;1;0;90;1;0;0
4;16042;19154;1;0;0;0;90;1;0;0
4;15023;19154;0;0;0;0;90;1;0;0
4;16044;19154;0;0;0;0;0;0;0;1
4;16038;19154;0;0;0;0;7;0;1;1
4;15026;19154;0;0;0;0;0;0;0;1
4;16046;19154;0;0;0;0;10;0;1;1
4;16048;19154;0;0;0;0;0;0;0;1
4;14023;19154;0;0;0;0;0;0;0;1
4;1019;19154;0;0;0;0;10;0;1;1
4;16040;19155;0;0;0;0;90;1;0;0
4;16044;19155;0;0;0;0;90;1;0;0
4;16047;19155;0;0;0;0;90;1;0;0
4;15035;19155;0;0;0;0;45;1;0;0
4;16049;19155;0;0;0;0;90;1;0;0
4;16045;19155;1;0;0;0;90;1;0;0
4;16051;19155;0;0;0;0;57;1;0;0
4;14023;19155;0;0;0;0;77;1;0;0
4;16042;19155;0;0;0;0;90;1;0;0
4;15023;19155;0;0;0;0;90;1;0;0
4;1019;19155;0;0;0;0;90;1;0;0
4;19042;19155;0;0;0;0;0;0;0;1
4;16041;19155;0;0;0;0;0;0;0;1
4;15026;19155;0;0;0;0;0;0;0;1
4;16046;19155;0;0;0;0;45;0;1;1
4;16043;19155;0;0;0;0;33;0;1;1
4;16048;19155;0;0;0;0;0;0;0;1
4;15030;19155;0;0;0;0;13;0;1;1
4;16040;19156;0;0;0;0;90;1;0;0
4;16044;19156;0;0;0;0;90;1;0;0
4;16047;19156;0;0;1;0;90;1;0;0
4;1;19156;0;0;0;0;90;1;0;0
4;16045;19156;0;0;0;0;90;1;0;0
4;16041;19156;0;0;1;0;90;1;0;0
4;16046;19156;0;0;0;0;90;1;0;0
4;16043;19156;0;0;0;0;53;1;0;0
4;1011;19156;0;0;0;0;90;1;0;0
4;16042;19156;0;0;0;0;90;1;0;0
4;1019;19156;1;0;0;0;90;1;0;0
4;16049;19156;0;0;0;0;0;0;0;1
4;16051;19156;0;0;0;0;0;0;0;1
4;15026;19156;0;0;0;0;0;0;0;1
4;16048;19156;1;0;0;0;37;0;1;1
4;14023;19156;0;0;0;0;0;0;0;1
4;15030;19156;0;0;0;0;0;0;0;1
4;15023;19156;0;0;0;0;0;0;0;1
4;16040;19157;0;0;0;0;90;1;0;0
4;16044;19157;0;0;1;0;90;1;0;0
4;16047;19157;0;0;1;0;90;1;0;0
4;16049;19157;0;0;0;0;90;1;0;0
4;1;19157;0;0;0;0;90;1;0;0
4;16045;19157;0;0;0;0;90;1;0;0
4;16041;19157;0;0;0;0;67;1;0;0
4;16048;19157;1;0;0;0;75;1;0;0
4;1011;19157;0;0;0;0;90;1;0;0
4;16042;19157;0;0;0;0;90;1;0;0
4;1019;19157;0;0;0;0;83;1;0;0
4;16051;19157;0;0;0;0;15;0;1;1
4;15026;19157;0;0;0;0;0;0;0;1
4;16043;19157;0;0;0;0;0;0;0;1
4;14023;19157;0;0;0;0;7;0;1;1
4;19049;19157;0;0;0;0;0;0;0;1
4;15030;19157;0;0;0;0;23;0;1;1
4;15023;19157;0;0;0;0;0;0;0;1
4;16044;19158;0;0;0;0;90;1;0;0
4;16047;19158;0;0;0;0;90;1;0;0
4;16049;19158;0;0;0;0;90;1;0;0
4;1;19158;1;0;0;0;90;1;0;0
4;16045;19158;0;0;0;0;90;1;0;0
4;16051;19158;0;0;0;0;80;1;0;0
4;16041;19158;0;0;0;0;71;1;0;0
4;15026;19158;0;0;0;0;90;1;0;0
4;16042;19158;0;0;0;0;75;1;0;0
4;15030;19158;0;0;0;0;90;1;0;0
4;15023;19158;0;0;0;0;90;1;0;0
4;16040;19158;0;0;0;0;0;0;0;1
4;16046;19158;0;0;0;0;15;0;1;1
4;16043;19158;1;0;0;0;10;0;1;1
4;14023;19158;0;0;0;0;19;0;1;1
4;19042;19158;0;0;0;0;0;0;0;1
4;19047;19158;0;0;0;0;0;0;0;1
4;1019;19158;0;0;0;0;0;0;0;1
4;16044;19159;0;0;0;0;90;1;0;0
4;16047;19159;0;0;0;0;90;1;0;0
4;16049;19159;0;0;1;0;65;1;0;0
4;1;19159;0;0;0;0;90;1;0;0
4;15026;19159;0;0;0;0;90;1;0;0
4;16046;19159;0;0;0;0;90;1;0;0
4;16048;19159;1;0;0;0;60;1;0;0
4;14023;19159;0;0;0;0;90;1;0;0
4;16042;19159;0;0;0;0;79;1;0;0
4;15023;19159;0;0;0;0;90;1;0;0
4;1019;19159;0;0;1;0;90;1;0;0
4;16040;19159;0;0;0;0;0;0;0;1
4;16045;19159;0;0;0;0;30;0;1;1
4;16051;19159;0;0;0;0;0;0;0;1
4;16041;19159;0;0;0;0;0;0;0;1
4;16043;19159;2;0;0;0;25;0;1;1
4;19042;19159;0;0;0;0;11;0;1;1
4;15030;19159;0;0;0;0;0;0;0;1
4;16040;19160;0;0;0;0;90;1;0;0
4;16044;19160;0;0;0;0;90;1;0;0
4;16047;19160;0;0;1;0;90;1;0;0
4;16045;19160;0;0;1;0;90;1;0;0
4;16046;19160;1;0;0;0;90;1;0;0
4;16048;19160;1;0;0;0;78;1;0;0
4;1011;19160;0;0;0;0;84;1;0;0
4;14023;19160;0;0;0;0;90;1;0;0
4;16042;19160;0;0;0;0;90;1;0;0
4;15023;19160;0;0;1;0;90;1;0;0
4;1019;19160;0;0;0;0;72;1;0;0
4;16051;19160;0;0;0;0;0;0;0;1
4;15026;19160;0;0;0;0;0;0;0;1
4;16043;19160;0;0;0;0;12;0;1;1
4;19042;19160;0;0;0;0;6;0;1;1
4;15030;19160;1;0;0;0;18;0;1;1
4;16044;19161;0;0;0;0;90;1;0;0
4;16050;19161;0;0;0;0;90;1;0;0
4;1;19161;0;0;1;0;90;1;0;0
4;16051;19161;0;0;0;0;90;1;0;0
4;16041;19161;0;0;0;0;90;1;0;0
4;15026;19161;0;0;0;0;90;1;0;0
4;16046;19161;0;0;0;0;90;1;0;0
4;16048;19161;1;0;0;0;68;1;0;0
4;1011;19161;0;0;1;0;90;1;0;0
4;14023;19161;0;0;0;0;62;1;0;0
4;16042;19161;0;0;0;0;86;1;0;0
4;16040;19161;0;0;0;0;0;0;0;1
4;15035;19161;0;0;0;0;4;0;1;1
4;16045;19161;0;0;0;0;22;0;1;1
4;16043;19161;0;0;0;0;0;0;0;1
4;19042;19161;0;0;0;0;0;0;0;1
4;15030;19161;0;0;0;0;28;0;1;1
4;1019;19161;0;0;0;0;0;0;0;1
1;25067;0;0;0;0;0;0;0;0;0
2;25067;0;0;0;0;0;0;0;0;0
3;25067;0;0;0;0;0;0;0;0;0
4;25067;0;0;0;0;0;0;0;0;0
1005;25067;0;0;0;0;0;0;0;0;0
2004;25067;0;0;0;0;0;0;0;0;0
4;16044;19167;0;0;0;0;90;1;0;0
4;15035;19167;1;0;0;0;66;1;0;0
4;1;19167;0;0;0;0;83;1;0;0
4;16045;19167;1;0;0;0;90;1;0;0
4;15026;19167;0;0;0;0;90;1;0;0
4;16048;19167;0;0;0;0;90;1;0;0
4;1011;19167;0;0;0;0;90;1;0;0
4;14023;19167;0;0;0;0;90;1;0;0
4;15030;19167;0;0;1;0;90;1;0;0
4;15023;19167;0;0;0;0;90;1;0;0
4;1019;19167;0;0;0;0;90;1;0;0
4;16040;19167;0;0;0;0;0;0;0;1
4;16050;19167;0;0;0;0;0;0;0;1
4;16049;19167;0;0;0;0;7;0;1;1
4;16051;19167;0;0;0;0;0;0;0;1
4;16041;19167;0;0;0;0;0;0;0;1
4;16046;19167;0;0;0;0;24;0;1;1
4;16042;19167;0;0;0;0;0;0;0;1
4;16044;19168;0;0;0;0;90;1;0;0
4;15035;19168;0;0;0;0;45;1;0;0
4;1;19168;0;0;1;0;90;1;0;0
4;16045;19168;0;0;0;0;90;1;0;0
4;15026;19168;0;0;0;0;90;1;0;0
4;16048;19168;0;0;0;0;77;1;0;0
4;1011;19168;1;0;1;0;90;1;0;0
4;14023;19168;0;0;0;0;90;1;0;0
4;15030;19168;0;0;1;0;90;1;0;0
4;15023;19168;0;0;0;0;90;1;0;0
4;1019;19168;0;0;0;0;86;1;0;0
4;16040;19168;0;0;0;0;0;0;0;1
4;16050;19168;0;0;0;0;0;0;0;1
4;16049;19168;0;0;0;0;0;0;0;1
4;16051;19168;0;0;0;0;13;0;1;1
4;16041;19168;0;0;0;0;4;0;1;1
4;16046;19168;0;0;0;0;45;0;1;1
4;16042;19168;0;0;0;0;0;0;0;1
4;16040;19169;0;0;0;0;90;1;0;0
4;16044;19169;0;0;0;0;90;1;0;0
4;16050;19169;0;0;0;0;88;1;0;0
4;15035;19169;0;0;0;0;90;1;0;0
4;16049;19169;0;0;0;0;90;1;0;0
4;16045;19169;0;0;0;0;90;1;0;0
4;16046;19169;0;0;0;0;90;1;0;0
4;16044;19175;0;0;0;0;90;1;0;0
4;16050;19175;0;0;0;0;90;1;0;0
4;1;19175;0;0;0;0;90;1;0;0
4;16045;19175;0;0;0;0;89;1;0;0
